DATETIME,Cortez-Jones Creek/Marine 138 KV (LPI_GEN_EARLY),HOURENDING,MARKETDAY,PEAKTYPE,MONTH,YEAR
03/27/2024 09:45:00,-231.6,10,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 09:50:00,-231.6,10,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 09:55:00,-227.4,10,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 10:00:00,-223.2,10,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 10:05:00,-223.4,11,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 10:10:00,-219.2,11,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 10:15:00,-212.6,11,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 10:20:00,-214.8,11,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 10:25:00,-212.25,11,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 10:30:00,-212.5,11,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 10:35:00,-219,11,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 10:40:00,-218,11,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 10:45:00,-217.333333,11,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 10:50:00,-221.333333,11,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 10:55:00,-215,11,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 11:00:00,-218,11,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 11:05:00,-218.8,12,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 11:10:00,-216.6,12,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 11:15:00,-212.2,12,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 11:20:00,-210,12,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 11:25:00,-208,12,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 11:30:00,-213.4,12,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 11:35:00,-216,12,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 11:40:00,-211.6,12,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 11:45:00,-208.8,12,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 11:50:00,-208.2,12,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 11:55:00,-207.6,12,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 12:00:00,-209.2,12,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 12:05:00,-207.6,13,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 12:10:00,-207,13,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 12:15:00,-214,13,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 12:20:00,-210,13,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 12:25:00,-212.4,13,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 12:30:00,-212.8,13,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 12:35:00,-215.6,13,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 12:40:00,-217.8,13,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 12:45:00,-221,13,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 12:50:00,-220.666667,13,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 12:55:00,-220,13,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 13:00:00,-217.666667,13,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 13:05:00,-217.6,14,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 13:10:00,-216.2,14,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 13:15:00,-210.75,14,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 13:20:00,-210.333333,14,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 13:25:00,-212.75,14,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 13:30:00,-210.75,14,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 13:35:00,-214.6,14,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 13:40:00,-211.4,14,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 13:45:00,-207.8,14,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 13:50:00,-211.6,14,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 13:55:00,-221.5,14,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 14:00:00,-222,14,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 14:05:00,-221.75,15,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 14:10:00,-221.4,15,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 14:15:00,-220.6,15,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 14:20:00,-227,15,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 14:25:00,-221.8,15,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 14:30:00,-215.75,15,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 14:35:00,-220,15,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 14:40:00,-220.2,15,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 14:45:00,-217.2,15,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 14:50:00,-222.4,15,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 14:55:00,-219,15,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 15:00:00,-215,15,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 15:05:00,-224.75,16,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 15:10:00,-222.666667,16,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 15:15:00,-216.75,16,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 15:20:00,-220.6,16,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 15:25:00,-213.5,16,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 15:30:00,-209.2,16,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 15:35:00,-202.5,16,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 15:40:00,-205.6,16,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 15:45:00,-204,16,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 15:50:00,-208.5,16,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 15:55:00,-202.4,16,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 16:00:00,-212.8,16,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 16:05:00,-208.4,17,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 16:10:00,-207.8,17,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 16:15:00,-203,17,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 16:20:00,-211.6,17,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 16:25:00,-211,17,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 16:30:00,-207,17,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 16:35:00,-212.333333,17,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 16:40:00,-211.5,17,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 16:45:00,-215.6,17,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 16:50:00,-210.4,17,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 16:55:00,-209.4,17,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 17:00:00,-213.8,17,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 17:05:00,-212,18,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 17:10:00,-212,18,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 17:15:00,-203,18,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 17:20:00,-206,18,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 17:25:00,-194.8,18,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 17:30:00,-198.4,18,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 17:35:00,-200.8,18,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 17:40:00,-202.4,18,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 17:45:00,-205.8,18,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 17:50:00,-210.4,18,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 17:55:00,-203,18,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 18:00:00,-193,18,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 18:05:00,-203.2,19,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 18:10:00,-203,19,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 18:15:00,-196.6,19,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 18:20:00,-195.4,19,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 18:25:00,-195.4,19,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 18:30:00,-200.2,19,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 18:35:00,-204.8,19,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 18:40:00,-205.2,19,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 18:45:00,-209,19,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 18:50:00,-219.6,19,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 18:55:00,-229.6,19,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 19:00:00,-233.8,19,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 19:05:00,-235.8,20,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 19:10:00,-239.6,20,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 19:15:00,-245,20,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 19:20:00,-249.2,20,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 19:25:00,-252.2,20,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 19:30:00,-251.6,20,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 19:35:00,-250.4,20,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 19:40:00,-247.8,20,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 19:45:00,-244.6,20,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 19:50:00,-240.6,20,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 19:55:00,-235.2,20,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 20:00:00,-228.8,20,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 20:05:00,-224.4,21,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 20:10:00,-225,21,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 20:15:00,-225,21,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 20:20:00,-224,21,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 20:25:00,-224.6,21,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 20:30:00,-225.4,21,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 20:35:00,-224.6,21,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 20:40:00,-223.6,21,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 20:45:00,-224.4,21,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 20:50:00,-225.2,21,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 20:55:00,-226.4,21,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 21:00:00,-226.4,21,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 21:05:00,-227.4,22,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 21:10:00,-229.6,22,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 21:15:00,-230.6,22,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 21:20:00,-234.2,22,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 21:25:00,-235.8,22,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 21:30:00,-235.6,22,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 21:35:00,-235.6,22,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 21:40:00,-234.4,22,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 21:45:00,-234.8,22,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 21:50:00,-234.6,22,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 21:55:00,-233.6,22,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 22:00:00,-231.6,22,03/27/2024,WDPEAK,MARCH,2024
03/27/2024 22:05:00,-232.4,23,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 22:10:00,-229.6,23,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 22:15:00,-228.4,23,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 22:20:00,-231.6,23,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 22:25:00,-232.6,23,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 22:30:00,-231.4,23,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 22:35:00,-234.2,23,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 22:40:00,-233.4,23,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 22:45:00,-234.6,23,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 22:50:00,-235.2,23,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 22:55:00,-233.8,23,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 23:00:00,-234.2,23,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 23:05:00,-231.6,24,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 23:10:00,-231.8,24,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 23:15:00,-231.8,24,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 23:20:00,-232.8,24,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 23:25:00,-231.8,24,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 23:30:00,-232.8,24,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 23:35:00,-231.6,24,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 23:40:00,-230.8,24,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 23:45:00,-231.6,24,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 23:50:00,-233.4,24,03/27/2024,OFFPEAK,MARCH,2024
03/27/2024 23:55:00,-232.2,24,03/27/2024,OFFPEAK,MARCH,2024
03/28/2024 00:00:00,-232.2,24,03/27/2024,OFFPEAK,MARCH,2024
03/28/2024 00:05:00,-231.8,1,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 00:10:00,-231.2,1,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 00:15:00,-230.4,1,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 00:20:00,-228.8,1,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 00:25:00,-227.4,1,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 00:30:00,-226.4,1,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 00:35:00,-228.8,1,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 00:40:00,-230.2,1,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 00:45:00,-229.8,1,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 00:50:00,-227.4,1,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 00:55:00,-226.8,1,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 01:00:00,-225.6,1,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 01:05:00,-224.2,2,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 01:10:00,-223,2,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 01:15:00,-221.6,2,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 01:20:00,-220.8,2,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 01:25:00,-220.4,2,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 01:30:00,-219.6,2,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 01:35:00,-217.4,2,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 01:40:00,-216.6,2,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 01:45:00,-215,2,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 01:50:00,-210.6,2,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 01:55:00,-209.6,2,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 02:00:00,-206.4,2,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 02:05:00,-203.6,3,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 02:10:00,-205,3,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 02:15:00,-204.8,3,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 02:20:00,-205.2,3,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 02:25:00,-203.4,3,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 02:30:00,-202,3,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 02:35:00,-199.4,3,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 02:40:00,-194.6,3,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 02:45:00,-192.6,3,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 02:50:00,-192,3,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 02:55:00,-192.4,3,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 03:00:00,-191,3,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 03:05:00,-187.2,4,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 03:10:00,-186.8,4,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 03:15:00,-185.6,4,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 03:20:00,-184.6,4,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 03:25:00,-182.4,4,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 03:30:00,-182.6,4,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 03:35:00,-182.8,4,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 03:40:00,-181.2,4,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 03:45:00,-176,4,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 03:50:00,-174.8,4,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 03:55:00,-173,4,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 04:00:00,-170.4,4,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 04:05:00,-170.2,5,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 04:10:00,-171.4,5,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 04:15:00,-169.6,5,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 04:20:00,-172,5,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 04:25:00,-176.6,5,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 04:30:00,-175.8,5,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 04:35:00,-174.4,5,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 04:40:00,-172.8,5,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 04:45:00,-171.6,5,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 04:50:00,-167.8,5,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 04:55:00,-167.8,5,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 05:00:00,-166.4,5,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 05:05:00,-167.6,6,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 05:10:00,-164.6,6,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 05:15:00,-161.6,6,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 05:20:00,-164,6,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 05:25:00,-160.6,6,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 05:30:00,-156.4,6,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 05:35:00,-157.4,6,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 05:40:00,-161.2,6,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 05:45:00,-157.2,6,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 05:50:00,-152.4,6,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 05:55:00,-149,6,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 06:00:00,-150,6,03/28/2024,OFFPEAK,MARCH,2024
03/28/2024 06:05:00,-156.6,7,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 06:10:00,-156.8,7,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 06:15:00,-156.6,7,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 06:20:00,-159.6,7,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 06:25:00,-161.8,7,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 06:30:00,-161.6,7,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 06:35:00,-167,7,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 06:40:00,-176,7,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 06:45:00,-178,7,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 06:50:00,-180,7,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 06:55:00,-183.4,7,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 07:00:00,-181.6,7,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 07:05:00,-184.8,8,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 07:10:00,-187.2,8,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 07:15:00,-184.6,8,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 07:20:00,-181.6,8,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 07:25:00,-179.4,8,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 07:30:00,-177.8,8,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 07:35:00,-180,8,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 07:40:00,-175.2,8,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 07:45:00,-168.2,8,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 07:50:00,-158.6,8,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 07:55:00,-152.2,8,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 08:00:00,-159,8,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 08:05:00,-168.6,9,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 08:10:00,-174.8,9,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 08:15:00,-180,9,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 08:20:00,-188.8,9,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 08:25:00,-202,9,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 08:30:00,-213.6,9,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 08:35:00,-223.2,9,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 08:40:00,-232.4,9,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 08:45:00,-237.6,9,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 08:50:00,-239.2,9,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 08:55:00,-245.2,9,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 09:00:00,-248,9,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 09:05:00,-249,10,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 09:10:00,-248.2,10,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 09:15:00,-250.2,10,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 09:20:00,-249,10,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 09:25:00,-247.8,10,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 09:30:00,-247.2,10,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 09:35:00,-246.8,10,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 09:40:00,-247,10,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 09:45:00,-245.6,10,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 09:50:00,-245.6,10,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 09:55:00,-246,10,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 10:00:00,-245.6,10,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 10:05:00,-246,11,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 10:10:00,-248,11,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 10:15:00,-249.6,11,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 10:20:00,-248.6,11,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 10:25:00,-247.8,11,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 10:30:00,-246.4,11,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 10:35:00,-244.8,11,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 10:40:00,-243.2,11,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 10:45:00,-242.6,11,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 10:50:00,-241,11,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 10:55:00,-239,11,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 11:00:00,-238.8,11,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 11:05:00,-237.8,12,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 11:10:00,-237.4,12,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 11:15:00,-234.6,12,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 11:20:00,-229.4,12,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 11:25:00,-227,12,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 11:30:00,-227.4,12,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 11:35:00,-228.4,12,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 11:40:00,-225.2,12,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 11:45:00,-222.6,12,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 11:50:00,-220,12,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 11:55:00,-219.4,12,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 12:00:00,-222.2,12,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 12:05:00,-221.2,13,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 12:10:00,-220.6,13,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 12:15:00,-219.2,13,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 12:20:00,-222.8,13,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 12:25:00,-221.2,13,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 12:30:00,-220.6,13,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 12:35:00,-218,13,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 12:40:00,-219.4,13,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 12:45:00,-223.6,13,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 12:50:00,-222,13,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 12:55:00,-219.4,13,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 13:00:00,-220.6,13,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 13:05:00,-222.2,14,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 13:10:00,-221,14,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 13:15:00,-223.6,14,03/28/2024,WDPEAK,MARCH,2024
03/28/2024 13:20:00,-221.2,14,03/28/2024,WDPEAK,MARCH,2024
